price,latitude,longitude,accommodates,bathrooms,bedrooms,beds,review_scores_value,license,instant_bookable,distance_min,amenity_parking,amenity_luxurious,amenity_workspace,amenity_dryer,amenity_washer,amenity_outdoor,amenity_security,amenity_balcony_view,amenity_entertainment,amenity_family,amenity_fitness,amenity_pet_friendly,amenity_accessibility,amenities_count,is_entire_home
300.0,40.68561,-73.98919,5,1.0,2.0,3.0,4.63,False,False,2.3668506416730675,True,True,True,True,True,False,True,True,False,True,False,True,False,47,True
190.0,40.67128,-73.94307,6,1.0,3.0,4.0,4.78,False,False,5.971260134803372,True,False,False,True,True,True,False,True,False,False,False,False,False,45,True
164.0,40.71294,-73.94461,2,1.0,1.0,1.0,4.84,False,False,4.483496233978851,True,True,True,True,True,False,False,False,False,False,False,False,False,20,False
182.0,40.66481,-73.97776,4,1.0,2.0,3.0,4.7,False,False,4.862262099764326,True,False,False,True,True,False,True,False,True,True,False,False,False,52,True
38.0,40.86637,-73.82048,2,1.5,1.0,1.0,4.54,False,False,15.392477980630508,False,True,True,True,True,False,True,True,False,False,False,False,True,35,False
332.0,40.8341081,-73.93948379999999,2,1.0,2.0,3.0,4.85,True,True,5.9611926431000795,True,True,True,True,True,True,True,True,True,True,False,True,False,67,True
154.0,40.68566,-73.96781,2,1.0,1.0,1.0,4.73,False,True,3.3462417477399,True,False,False,True,False,False,True,False,False,False,False,False,True,20,True
59.0,40.66272,-73.98913,1,1.0,1.0,1.0,4.5,False,False,4.861828267454687,True,True,True,True,True,True,False,True,False,False,False,True,False,38,False
88.0,40.66167,-73.96152,2,1.0,1.0,2.0,4.5,False,False,5.7695988163264875,False,False,False,True,False,False,False,True,False,False,False,False,True,29,True
93.0,40.67322,-73.88109,4,1.0,1.0,4.0,4.47,False,False,10.448020978984689,True,True,True,True,False,True,True,True,True,False,False,True,False,55,True
145.0,40.66902,-73.98884,3,1.0,2.0,2.0,5.0,False,False,4.173641476076187,False,True,True,True,True,False,True,False,False,False,False,False,False,39,True
72.0,40.699,-73.90295,4,1.0,1.0,2.0,4.78,False,False,7.978979223510796,True,True,True,True,False,False,True,False,False,False,False,True,False,35,True
425.0,40.78935,-73.97225,2,3.0,1.0,1.0,4.37,False,False,0.5793909440089821,False,True,True,True,True,False,False,False,False,False,False,False,False,18,True
308.0,40.73249053955078,-73.99999237060547,2,1.0,1.0,1.0,4.5,False,True,2.07599695771918,True,True,True,True,False,False,False,True,False,False,False,True,False,26,True
43.0,40.70209,-73.91476,2,1.0,1.0,1.0,4.85,False,False,6.955946675516156,True,False,False,True,False,False,True,False,False,False,False,False,False,15,False
134.0,40.82335,-73.95322,6,1.0,2.0,3.0,4.79,False,False,4.43477385898008,True,True,True,True,True,False,True,False,True,False,False,True,True,33,True
200.0,40.68884,-73.9644,2,1.0,1.0,1.0,4.77,False,False,3.349466701418509,True,True,True,True,True,False,True,False,False,False,False,False,False,50,False
200.0,40.7769,-73.97671,2,1.0,1.0,2.0,4.72,False,False,0.5587259219870189,False,True,True,True,True,False,False,True,False,False,False,False,False,34,True
106.0,40.6882557,-73.9638332,2,1.0,1.0,1.0,4.57,True,True,3.4259900573686544,True,False,False,True,True,False,True,True,False,False,False,False,False,25,False
130.0,40.67382,-73.94012,6,1.0,2.0,3.0,4.67,False,False,5.990396671689364,True,False,False,True,False,False,True,False,True,True,False,False,False,51,True
82.0,40.67432,-73.94744,2,1.0,1.0,1.0,4.61,False,False,5.47112676357942,True,True,True,True,False,True,True,True,False,False,False,False,False,50,False
90.0,40.68634,-73.95055,1,1.5,1.0,1.0,4.64,False,False,4.490202422919885,True,True,True,False,False,False,True,False,False,False,False,False,False,32,False
296.0,40.82274,-73.95408,3,1.0,2.0,3.0,4.86,False,False,4.349363615780978,True,True,True,True,True,False,False,False,False,False,True,False,False,47,True
245.0,40.81711,-73.94736,5,1.0,2.0,3.0,4.84,True,False,3.9700345729966315,True,False,False,True,True,False,True,False,False,False,False,False,False,54,True
90.0,40.82193,-73.94175,2,1.0,1.0,1.0,4.95,False,False,4.6636725772176115,True,True,False,True,True,False,True,False,False,False,True,False,False,39,False
90.0,40.822964,-73.942474,2,1.0,1.0,1.0,4.88,False,False,4.736305490988361,True,True,False,True,False,False,True,False,False,False,False,False,False,32,False
141.0,40.60402,-73.97038,2,1.0,1.0,1.0,4.77,False,False,11.34797123523923,True,False,False,True,True,False,True,False,True,False,False,False,False,39,False
95.0,40.80682,-73.94814,2,1.0,2.0,2.0,4.77,False,False,2.9517787254913723,True,False,False,True,False,False,True,False,False,False,False,False,False,32,True
98.0,40.72428,-73.99579,2,1.0,1.0,1.0,4.64,False,False,2.021037500422149,True,True,True,True,True,False,True,False,False,False,False,True,False,42,False
60.0,40.74109,-73.92398,1,1.0,1.0,1.0,4.83,False,False,5.017976967416315,False,True,True,True,False,False,False,False,False,False,False,False,False,22,False
90.0,40.70783,-73.92071,2,1.0,1.0,1.0,4.82,False,False,6.4414310919779485,True,False,False,True,True,False,False,False,False,False,False,True,False,24,True
175.0,40.76119,-73.99225,2,1.0,1.0,1.0,4.67,False,False,0.6710871290397349,False,False,False,True,False,False,False,False,False,False,False,False,False,14,False
120.0,40.68278,-73.93863,2,1.0,1.0,1.0,4.7,False,False,5.564451225349827,True,True,False,False,False,True,True,True,False,True,False,False,False,43,False
151.0,40.76114,-73.99369,2,1.0,0.0,1.0,4.79,False,False,0.7744999415725542,True,True,True,True,False,True,True,True,False,False,False,False,True,28,True
120.0,40.79046,-73.94576,2,1.0,0.0,1.0,4.69,False,False,1.9171621165694492,True,False,False,True,False,False,False,False,False,False,False,False,False,27,True
150.0,40.69149,-73.93662,2,1.0,1.0,1.0,4.86,True,False,5.346779668363736,True,True,True,True,False,False,True,False,True,False,False,False,False,42,False
82.0,40.82875,-73.93969,1,1.0,1.0,1.0,5.0,False,False,5.415556713309876,True,False,False,True,False,False,True,False,False,False,False,False,False,26,False
105.0,40.81695,-73.94723,2,1.0,1.0,2.0,4.86,True,False,3.959040942940663,True,True,True,True,True,False,True,False,False,False,False,False,False,51,True
221.0,40.709278,-73.954689,4,1.0,1.0,2.0,4.81,True,False,3.584489103118137,True,True,True,True,False,False,False,False,True,True,False,True,False,40,True
78.0,40.6582,-73.95088,2,1.0,1.0,1.0,4.47,False,False,6.590090734217498,True,False,False,False,False,False,True,False,False,False,False,False,False,17,False
95.0,40.74836,-73.89686,6,1.0,2.0,5.0,4.65,False,False,6.577026971847242,True,False,False,True,False,False,False,False,False,False,False,False,False,29,True
78.0,40.60066,-74.08902,2,1.0,1.0,1.0,4.7,False,True,10.528580117634643,False,True,True,False,True,True,False,True,False,False,False,False,False,26,False
270.0,40.80749,-73.94853,4,1.5,2.0,2.0,5.0,False,False,2.994452710346356,False,True,True,True,True,True,False,True,False,False,True,True,True,34,True
196.0,40.7288,-73.98731,2,1.0,2.0,2.0,4.81,False,False,2.228541971986041,False,True,True,False,False,False,False,False,False,False,False,False,True,11,True
240.0,40.68176,-73.99473,2,1.0,2.0,2.0,4.72,False,False,2.7091242313053234,True,False,False,True,False,False,False,True,False,False,False,False,False,28,False
142.0,40.68375,-73.96142,2,1.0,1.0,2.0,4.7,False,False,3.8926816011017236,True,True,True,True,True,True,True,True,False,True,False,False,False,59,True
95.0,40.7484,-73.89892,6,1.0,1.0,4.0,4.7,False,False,6.427157421655456,True,False,False,True,False,False,False,False,False,False,False,False,False,27,True
95.0,40.74874,-73.89746,7,1.0,2.0,7.0,4.57,False,False,6.5117584098235355,True,False,False,False,False,False,False,False,False,False,False,False,False,8,True
89.0,40.72585,-73.98542,2,1.0,1.0,1.0,4.7,False,False,2.398138034536467,False,False,False,True,False,False,True,False,False,False,False,False,False,18,True
80.0,40.80351,-73.95775,1,1.5,1.0,1.0,4.9,False,False,2.2303144409218953,True,True,True,True,False,False,False,False,False,False,False,False,False,17,False
381.0,40.73756,-73.9535,4,1.0,1.0,2.0,4.73,True,False,2.9723241600415067,True,True,True,True,True,False,False,True,False,True,True,False,False,36,True
175.0,40.76277923583984,-73.9910888671875,2,1.0,1.0,1.0,4.86,True,False,0.7101990732641044,False,False,False,True,True,False,True,True,True,False,False,False,False,25,False
80.0,40.75608,-73.91768,1,1.0,1.0,1.0,4.55,False,False,4.634322261959674,True,True,True,True,False,False,True,True,False,False,False,False,False,44,False
58.0,40.72516,-73.95004,1,1.0,1.0,1.0,4.27,False,False,3.979542173999751,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
235.0,40.78615,-73.97454,3,1.0,1.0,2.0,4.7,False,False,0.5409060465276532,True,True,True,True,True,False,True,True,True,True,True,True,False,64,True
206.0,40.78552,-73.97435,3,1.0,1.0,2.0,4.48,False,False,0.4740904643997471,True,True,True,True,True,False,True,True,True,True,True,True,False,64,True
100.0,40.76797,-73.91625,2,1.0,1.0,1.0,4.85,False,False,4.161905173953697,False,False,False,True,False,False,True,False,False,False,False,False,False,13,False
245.0,40.7334228896557,-73.9855102558238,2,1.0,1.0,1.0,4.51,False,False,1.7095132506124693,True,True,True,True,False,False,True,True,False,False,False,False,False,41,True
72.0,40.79995346069336,-73.96089172363281,2,1.0,1.0,1.0,4.75,False,False,1.7644884323516317,True,False,False,True,True,False,True,False,False,False,True,False,True,47,False
300.0,40.73737,-73.95354,2,2.0,2.0,4.0,4.79,True,False,2.9782072790646263,True,True,False,True,True,True,False,True,False,False,False,True,False,34,True
211.0,40.71084,-73.96205,4,1.0,2.0,2.0,4.58,False,True,2.9916624019552662,True,True,True,True,True,False,True,False,False,True,False,True,False,38,True
90.0,40.71879,-73.99176,2,1.0,0.0,1.0,4.53,False,False,1.4746173624298813,True,True,True,True,False,False,False,False,True,False,True,True,False,49,True
96.0,40.73171,-73.98615,1,1.0,2.0,1.0,4.73,False,False,1.9006919490336154,True,True,True,True,True,False,True,False,False,False,True,False,True,47,False
150.0,40.68023419130707,-73.93856346191183,2,1.0,1.0,1.0,4.45,True,False,5.706453334124287,True,False,False,False,False,False,False,False,False,True,False,False,False,22,True
108.0,40.68524,-73.93604,4,1.0,2.0,3.0,4.82,False,False,5.641469925342301,True,True,True,True,False,False,True,True,False,False,False,False,False,44,True
53.0,40.65043,-74.00387,2,1.0,1.0,1.0,4.59,False,False,5.507975144283031,False,False,False,False,False,False,False,False,False,False,False,False,False,5,False
171.0,40.74793,-73.97887,2,1.0,1.0,1.0,4.89,False,False,0.5625423539819363,True,False,False,True,True,False,False,False,False,False,False,False,False,21,True
164.0,40.74793,-73.97887,3,1.0,1.0,2.0,4.69,False,False,0.5625423539819363,True,False,False,True,True,False,False,False,False,False,False,False,False,23,True
280.0,40.67595,-73.95121,4,1.0,2.0,3.0,4.86,False,True,5.111265088862208,True,True,True,True,False,False,True,False,False,True,False,False,False,43,True
77.0,40.8666,-73.85532,1,1.5,1.0,1.0,4.65,False,False,13.143035106934779,True,True,True,True,False,True,True,True,False,False,False,False,False,41,False
86.0,40.76592,-73.92707,2,1.0,1.0,1.0,4.82,False,False,3.397752715194898,True,False,False,False,False,False,True,False,False,False,False,False,False,15,False
117.0,40.69106,-73.9711,2,1.0,1.0,1.0,4.37,False,False,2.7466757474954986,False,True,True,True,False,False,False,True,False,False,False,True,False,27,True
325.0,40.78349,-73.98221,3,1.0,1.0,1.0,4.71,False,False,0.7744013699977064,True,True,True,True,False,True,True,True,False,False,True,False,False,59,True
165.0,40.710065068054384,-73.96042914624614,2,1.0,1.0,2.0,4.82,True,False,3.1132744435062207,True,False,False,True,False,False,True,True,False,False,False,False,False,27,False
314.0,40.7565,-73.7616,6,2.0,3.0,3.0,4.57,False,False,17.20991994232134,True,True,True,True,True,True,True,True,True,True,True,False,False,48,True
175.0,40.69619,-73.98324,4,1.0,2.0,2.0,4.88,False,False,1.594946502378915,False,False,False,True,True,False,True,False,False,False,False,False,False,18,True
225.0,40.77559,-73.9072,4,1.0,1.0,1.0,4.92,False,False,4.7462750221471,True,True,True,True,True,False,True,False,True,False,False,False,False,45,True
124.0,40.7072505,-73.9399195,2,1.0,1.0,1.0,4.86,True,True,4.816949661811801,True,True,True,True,True,True,True,True,False,False,False,False,True,52,False
100.0,40.794971739805746,-73.97383419264895,1,1.0,1.0,1.0,4.53,False,False,1.193033826034267,False,False,False,True,True,False,False,False,False,False,False,True,True,17,False
130.0,40.67004,-73.97934,4,1.0,1.0,2.0,4.8,False,True,4.270647290465753,True,True,True,True,True,False,False,False,False,False,False,False,False,44,True
83.0,40.85551,-73.93459,2,1.0,1.0,1.0,4.5,False,False,8.32068730338658,True,True,True,True,True,False,True,True,False,False,False,False,True,43,True
83.0,40.67265,-73.94803,3,1.0,1.0,2.0,4.64,False,False,5.5554003809722845,False,True,True,True,False,False,False,False,False,True,False,True,False,43,False
170.0,40.64075,-73.96377,3,1.0,1.0,2.0,4.51,False,False,7.778798111821873,True,True,True,True,False,False,True,False,True,False,False,False,True,43,True
99.0,40.82106,-73.95605,2,1.0,1.0,1.0,4.43,False,False,4.1256366131511255,True,True,True,True,False,False,True,False,False,False,False,True,True,53,False
89.0,40.82031481940737,-73.95404833355482,2,1.0,1.0,1.0,4.53,False,False,4.091939529246679,True,True,True,True,False,False,True,False,False,False,False,True,True,53,False
89.0,40.82097,-73.95412,2,1.0,1.0,1.0,4.72,False,False,4.159802508146828,True,True,True,True,False,False,True,False,True,False,False,True,True,53,False
89.0,40.82260993096161,-73.95532699832403,1,1.0,1.0,1.0,4.52,False,False,4.307574914265335,True,True,True,True,False,False,True,False,False,False,False,False,True,51,False
204.0,40.73277,-74.00267,4,1.0,1.0,3.0,4.71,True,False,2.118867567708642,False,True,True,True,False,False,False,False,False,True,False,False,False,24,True
75.0,40.71562,-73.98401,1,1.0,1.0,1.0,4.83,False,False,1.5179088088352979,True,True,True,True,True,True,True,True,False,False,False,False,True,52,False
156.0,40.68139,-73.91538,4,1.0,2.0,4.0,4.75,False,False,7.416630748274085,True,True,True,True,True,False,True,False,False,False,False,True,False,48,True
155.0,40.68175,-73.91372,4,1.0,2.0,2.0,4.75,False,False,7.532701343232953,True,True,True,True,True,False,True,False,False,False,False,False,False,42,True
200.0,40.82293,-73.94954,6,1.0,1.0,2.0,4.8,False,False,4.489881411164878,True,True,True,True,True,True,True,True,True,True,False,False,False,63,True
142.0,40.79525,-73.96385,1,1.0,1.0,1.0,4.64,False,False,1.1886338838837722,True,True,False,True,False,False,False,False,False,False,False,False,False,32,False
47.0,40.68471,-73.94073,2,1.0,1.0,1.0,4.78,False,False,5.308622972160191,True,False,False,True,True,False,True,False,False,False,False,False,False,28,False
92.0,40.66559,-73.93348,2,1.0,1.0,1.0,4.75,False,False,6.998457497457412,True,True,True,True,False,False,False,False,True,False,True,False,True,36,True
140.0,40.74793,-73.98017,1,1.0,1.0,1.0,4.71,False,True,0.45485431594002246,False,False,False,False,False,False,False,False,False,False,False,False,True,8,False
180.0,40.814278,-73.960243,2,1.0,1.0,1.0,4.84,False,False,3.311505589476887,True,False,False,True,True,False,False,False,False,False,False,False,True,41,True
185.0,40.80196,-73.96349,2,1.0,2.0,2.0,4.65,False,False,1.9165141574573217,False,False,False,False,False,False,False,False,False,False,False,False,False,7,True
402.0,40.78365,-73.8381,6,2.0,3.0,3.0,4.83,False,False,10.570529957826421,True,True,True,True,True,True,True,True,False,True,False,False,False,38,True
100.0,40.69135263700129,-73.95725161773552,2,1.0,1.0,1.0,4.64,False,False,3.7297360257994208,True,False,False,True,False,False,True,False,False,False,False,False,False,35,True
126.0,40.66241,-73.99197,2,1.0,1.0,1.0,4.81,False,False,4.86954574723513,True,True,True,True,True,True,False,True,False,False,True,False,False,32,True
80.0,40.75087,-73.80999,1,1.5,1.0,1.0,4.84,True,False,13.318324865765483,True,True,True,True,True,True,True,True,True,True,False,False,False,68,False
123.0,40.63145,-73.95882,6,1.0,2.0,2.0,4.62,False,False,8.89306016132041,True,False,False,True,True,False,False,True,False,True,False,True,False,34,True
372.0,40.78711,-73.97226,7,1.5,2.0,5.0,4.71,False,False,0.4035356511674301,True,True,True,True,True,False,True,True,False,True,False,False,False,36,True
108.0,40.82771,-73.94468,2,1.0,1.0,1.0,4.79,False,False,5.134895446272268,True,True,True,True,True,False,False,False,False,False,False,False,True,42,True
90.0,40.71738,-73.99231,2,1.0,1.0,1.0,4.77,False,False,1.311298579749923,False,False,False,True,False,False,False,False,False,False,False,False,True,25,True
155.0,40.66077,-73.9569,2,1.5,1.0,1.0,4.84,True,False,6.064104274972327,False,False,False,True,True,False,True,False,False,False,False,False,False,25,False
151.0,40.71586,-73.9453,6,1.0,1.0,3.0,4.78,False,False,4.4929686596833225,True,True,True,True,True,True,True,True,True,False,True,True,True,61,True
174.0,40.78605,-73.97092,2,1.0,0.0,2.0,4.56,False,False,0.24659512709494671,False,False,False,False,False,False,False,False,False,False,False,False,True,15,True
280.0,40.68533,-73.95925,2,1.0,1.0,1.0,4.67,False,False,3.9301743379682987,True,False,False,True,True,False,False,True,False,False,False,False,False,22,True
98.0,40.71463,-73.95892,1,1.0,1.0,1.0,4.83,False,False,3.3462702681833387,True,True,True,True,True,False,False,False,False,False,False,False,False,18,False
230.0,40.73976,-73.99512,1,1.0,1.0,1.0,4.61,False,False,1.201480486465851,True,True,True,True,False,False,True,False,False,False,False,False,False,48,True
85.0,40.70352,-73.94342,1,1.0,1.0,1.0,4.86,False,False,4.528636093598647,True,True,True,True,True,False,False,True,True,False,True,False,False,53,False
199.0,40.68769,-73.91286,8,2.0,3.0,4.0,4.47,False,False,7.391369212060478,False,True,True,True,True,True,True,True,False,True,False,True,False,28,True
131.0,40.72959300603329,-73.99946608183235,2,1.0,0.0,3.0,4.59,False,False,2.3287025015387934,True,True,True,True,False,False,True,False,False,False,False,False,False,27,True
145.0,40.71204,-73.96459,2,1.0,1.0,2.0,4.76,False,False,2.8088762106000487,False,True,True,True,True,False,False,True,False,False,False,False,False,30,True
170.0,40.67506,-73.95866,4,1.0,2.0,2.0,4.51,False,False,4.725384236638495,True,True,True,True,False,False,True,False,False,True,False,True,False,47,True
87.0,40.66822,-73.99365,1,1.0,1.0,1.0,4.84,False,False,4.215454927527169,False,True,True,True,False,False,False,False,False,False,False,False,False,31,False
85.0,40.83783,-73.93977,2,1.0,1.0,1.0,4.77,False,False,6.331606202228416,True,True,True,True,False,False,False,True,False,False,False,False,False,42,True
53.0,40.70943,-73.92446,1,1.0,1.0,1.0,4.0,False,False,6.132751141052593,True,False,False,True,False,False,True,True,False,False,False,False,False,28,False
400.0,40.7458,-73.99857,4,1.0,2.0,2.0,4.75,False,False,0.6804833234349918,True,True,True,True,False,False,True,False,True,False,False,True,False,45,True
367.0,40.67075,-73.95179,4,2.5,2.0,2.0,5.0,False,False,5.472662233740605,False,True,True,True,True,True,True,True,True,False,False,True,False,44,True
50.0,40.68838398698687,-73.93455910435819,1,1.0,1.0,1.0,4.84,True,False,5.624289645095909,True,True,True,True,True,False,True,False,False,False,False,False,False,49,False
134.0,40.68767,-73.96468,3,1.0,1.0,2.0,4.5,False,True,3.406544196336295,True,True,True,True,True,False,True,False,True,False,False,False,False,50,False
42.0,40.64805,-74.00886,1,1.0,1.0,1.0,4.91,False,False,5.473823587142607,True,True,True,True,False,False,True,False,False,False,False,False,False,18,False
53.0,40.81213,-73.9538,1,1.0,1.0,1.0,4.95,False,False,3.2419681414856707,True,True,True,False,False,False,False,False,False,False,False,False,False,15,False
114.0,40.7074,-73.94605,2,1.0,1.0,1.0,4.78,True,False,4.2996039027311115,True,False,False,True,False,False,True,True,False,False,False,False,False,42,False
